title,type,genres,releaseYear,imdbAverageRating,imdbNumVotes,availableCountries,movie_quality_score,movie_quality_category
Daughter from Another Mother,tv,"Comedy, Drama",2021.0,7.3,2555.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Raven of the Inner Palace,tv,"Animation, Fantasy, History",2022.0,7.3,590.0,"HK, JP, TW",4.249062457844326,Medium
Polisse,movie,"Crime, Drama",2011.0,7.3,15741.0,"FR, GF, MC, PF",4.249062457844326,Medium
"The Other One: The Long, Strange Trip of Bob Weir",movie,"Biography, Documentary, Music",2014.0,7.3,1843.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Love Village,tv,"Reality-TV, Romance",2022.0,7.3,300.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Masha and the Bear,tv,"Adventure, Animation, Comedy",2007.0,7.3,4209.0,"AD, AE, AG, AO, AR, AT, AU, BA, BB, BE, BG, BH, BM, BO, BR, BS, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GT, HK, HN, HR, ID, IE, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LU, LY, MA, MC, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SM, SN, SV, TC, TH, TN, TR, TT, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Divines,movie,"Crime, Drama",2016.0,7.3,10713.0,"AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MD, ME, MG, MK, ML, MT, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Psycho Raman,movie,"Crime, Drama, Thriller",2016.0,7.3,16392.0,"CZ, HR",4.249062457844326,Medium
Garfunkel and Oates: Trying to Be Special,movie,"Comedy, Music",2016.0,7.3,1070.0,CA,4.249062457844326,Medium
Michelle Wolf: Joke Show,movie,Comedy,2019.0,7.3,1921.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Wild Angel,tv,"Comedy, Drama, Romance",1998.0,7.3,2633.0,"AR, BO, CL, CO, CR, DO, EC, GT, HN, MX, NI, PA, PE, PY, SV, UY, VE",4.249062457844326,Medium
Secret Diary of a Call Girl,tv,Drama,2007.0,7.3,14683.0,"BM, GB, GG, GI, IE, TC",4.249062457844326,Medium
A Man Who Was Superman,movie,"Comedy, Drama",2008.0,7.3,2291.0,KR,4.249062457844326,Medium
Return to Space,movie,Documentary,2022.0,7.3,5896.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Absolute Boyfriend,tv,"Comedy, Drama, Fantasy",2008.0,7.3,703.0,"JP, KR",4.249062457844326,Medium
Koki-Koki Cilik,movie,"Comedy, Drama, Family",2018.0,7.3,68.0,"ID, MY, PH, SG, TH",4.249062457844326,Medium
Sort Of,tv,"Comedy, Drama",2021.0,7.3,2517.0,"MY, PH, SG",4.249062457844326,Medium
Dolly Parton: Here I Am,movie,"Biography, Documentary, Music",2019.0,7.3,1790.0,"DZ, GR, IL, IQ, JO, JP, KW, LB, MD, QA, RO, TW",4.249062457844326,Medium
That Girl in Pinafore,movie,"Comedy, Musical",2013.0,7.3,146.0,"ID, MY, PH, SG, TH",4.249062457844326,Medium
Self Made: Inspired by the Life of Madam C.J. Walker,tv,"Biography, Drama, History",2020.0,7.3,14181.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Twilight of the Gods,tv,"Action, Adventure, Animation",2024.0,7.3,7896.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Tokyo Trial,tv,"Drama, History",2016.0,7.3,2028.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CU, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GI, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Wild Reeds,movie,Drama,1994.0,7.3,6885.0,"BG, CY, CZ, DK, EE, FI, GR, HR, HU, IS, LI, LT, LV, NL, NO, PT, RO, SE, SI, SK",4.249062457844326,Medium
Trailer Park Boys: Countdown to Liquor Day,movie,"Comedy, Crime",2009.0,7.3,8073.0,"AG, AL, AO, AU, AZ, BA, BB, BG, BM, BS, BY, BZ, CA, CI, CM, CU, CV, CY, CZ, EE, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, HR, HU, ID, IE, IL, IN, IS, JM, KE, LC, LI, LT, LU, LV, MC, MD, ME, MG, MK, ML, MT, MU, MY, MZ, NE, NG, NZ, PA, PF, PH, PK, RO, RS, SC, SG, SI, SK, SN, TC, TH, TT, TZ, UG, US, ZA, ZM, ZW",4.249062457844326,Medium
The Accidental Narco,tv,"Action, Biography, Crime",2022.0,7.3,5436.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
School for Scoundrels,movie,Comedy,1960.0,7.3,4059.0,"GR, IS, LI, NL, PT",4.249062457844326,Medium
Girls Incarcerated: Young and Locked Up,tv,"Documentary, Reality-TV, Talk-Show",2018.0,7.3,1277.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
The Secret Garden,movie,"Drama, Family, Fantasy",1993.0,7.3,46001.0,"CH, GB, GG, IE, IT, SM",4.249062457844326,Medium
"Berlin, Berlin",tv,"Comedy, Drama, Romance",2002.0,7.3,878.0,"AT, CH, DE, LI",4.249062457844326,Medium
The Collini Case,movie,"Crime, Drama, Thriller",2019.0,7.3,14022.0,"AT, CH, DE, LI, LU",4.249062457844326,Medium
The Juror,movie,Drama,2019.0,7.3,1178.0,JP,4.249062457844326,Medium
Marshall,movie,"Biography, Crime, Drama",2017.0,7.3,27297.0,"AU, CA, JP",4.249062457844326,Medium
What's Up with Cinta 2,movie,"Drama, Romance",2016.0,7.3,2206.0,ID,4.249062457844326,Medium
Nairobi Half Life,movie,Drama,2012.0,7.3,1087.0,"AD, AE, AG, AL, AO, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NL, NO, NZ, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SC, SE, SG, SI, SK, SN, SV, TC, TH, TR, TT, TW, TZ, UG, US, UY, VE, ZA, ZM, ZW",4.249062457844326,Medium
The Dark House,movie,"Crime, Drama, Thriller",2009.0,7.3,5325.0,PL,4.249062457844326,Medium
Krew z krwi,tv,"Action, Crime, Drama",2012.0,7.3,269.0,PL,4.249062457844326,Medium
Riding Alone for Thousands of Miles,movie,Drama,2005.0,7.3,5715.0,CA,4.249062457844326,Medium
Doraemon: Nobita's Three Visionary Swordsmen,movie,"Adventure, Animation, Comedy",1994.0,7.3,947.0,JP,4.249062457844326,Medium
Boundless,movie,Documentary,2013.0,7.3,163.0,TW,4.249062457844326,Medium
"Miraculous World: New York, United Heroez",movie,"Action, Adventure, Animation",2020.0,7.3,1234.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HN, HR, HU, IE, IL, IQ, IS, IT, JM, JO, KE, KW, LB, LC, LI, LT, LU, LV, LY, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PL, PS, PT, PY, QA, RO, RS, SC, SE, SI, SK, SM, SN, SV, TC, TN, TR, TT, TZ, UG, US, UY, VE, ZA, ZM, ZW",4.249062457844326,Medium
Ukradená vzducholod,movie,"Adventure, Animation, Family",1967.0,7.3,700.0,"CZ, SK",4.249062457844326,Medium
Trevor Noah: Afraid of the Dark,movie,Comedy,2017.0,7.3,6015.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
A Summer Tale,movie,"Comedy, Drama, Family",2000.0,7.3,4709.0,"DK, FI, NO, SE",4.249062457844326,Medium
We Speak Dance,tv,Documentary,2018.0,7.3,169.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Two Is a Family,movie,"Comedy, Drama",2016.0,7.3,29221.0,"ES, FR, GF, MC, PF",4.249062457844326,Medium
Violent Summer,movie,"Drama, Romance, War",1959.0,7.3,1997.0,"AL, AT, BA, BG, CH, CZ, DE, DK, EE, FI, GR, IS, LT, LV, MD, ME, MK, NL, NO, PL, RO, RS, SE, SI, SK, TR",4.249062457844326,Medium
Hello! How Are You?,movie,"Comedy, Romance",2010.0,7.3,1742.0,RO,4.249062457844326,Medium
Punch,movie,"Comedy, Drama, Family",2011.0,7.3,1313.0,KR,4.249062457844326,Medium
Wanda Sykes: Not Normal,movie,Comedy,2019.0,7.3,2130.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
"Gabriel ""Fluffy"" Iglesias: One Show Fits All",movie,Comedy,2019.0,7.3,2223.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Letters to Father Jacob,movie,Drama,2009.0,7.3,2547.0,FI,4.249062457844326,Medium
Forest of Piano,tv,"Adventure, Animation, Drama",2018.0,7.3,1230.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GG, GH, GI, GQ, GR, GT, HK, HN, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Next in Fashion,tv,Reality-TV,2020.0,7.3,5314.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Schulz Saves America,tv,Comedy,2020.0,7.3,1235.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CI, CL, CM, CO, CR, CU, CV, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TH, TN, TR, TT, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Traffic Department,movie,"Crime, Drama",2012.0,7.3,5218.0,PL,4.249062457844326,Medium
Elegies,movie,Documentary,2023.0,7.3,82.0,TW,4.249062457844326,Medium
Lewis Capaldi: How I'm Feeling Now,movie,"Documentary, Music",2023.0,7.3,3057.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Magic Kaito 1412,tv,"Adventure, Animation, Comedy",2014.0,7.3,592.0,JP,4.249062457844326,Medium
Anohana the Movie: The Flower We Saw That Day (Ano hi mita hana no namae wo bokutachi wa mada shiran,movie,"Adventure, Animation, Drama",2013.0,7.3,2887.0,JP,4.249062457844326,Medium
The Golden Hour,tv,"Crime, Drama, Thriller",2022.0,7.3,4737.0,"AE, AT, AU, BE, BH, CA, CH, CY, DE, DK, EG, FI, FJ, FR, GB, GG, GR, IE, IL, IQ, IS, IT, JO, KW, LB, LI, LU, MC, MT, NL, NO, NZ, OM, PF, PS, PT, QA, SA, SE, SM, TR, US, YE",4.249062457844326,Medium
Men of Deeds,movie,"Comedy, Crime, Drama",2022.0,7.3,1470.0,RO,4.249062457844326,Medium
The Ride,movie,"Comedy, Drama, Romance",1994.0,7.3,1161.0,"CZ, SK",4.249062457844326,Medium
The Short Game,movie,"Documentary, Sport",2013.0,7.3,1755.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
So Connected,movie,"Drama, Romance",2018.0,7.3,90.0,PH,4.249062457844326,Medium
The Snow Walker,movie,"Adventure, Drama",2003.0,7.3,11567.0,CA,4.249062457844326,Medium
Sound of Heimat - Deutschland singt,movie,Documentary,2012.0,7.3,69.0,"AT, BE, BG, CH, CY, CZ, DE, DK, EE, ES, FI, FR, GB, GR, HR, HU, IE, IS, IT, LI, LT, LU, LV, MT, NL, NO, PL, PT, RO, SE, SI, SK",4.249062457844326,Medium
The Race of the Century,movie,"Biography, Crime, Documentary",2022.0,7.3,1310.0,"AD, AE, AG, AL, AO, AR, AT, AU, AZ, BA, BB, BE, BG, BH, BM, BO, BR, BS, BY, BZ, CA, CH, CI, CL, CM, CO, CR, CU, CV, CY, CZ, DE, DK, DO, DZ, EC, EE, EG, ES, FI, FJ, FR, GB, GF, GG, GH, GI, GQ, GR, GT, HK, HN, HR, HU, ID, IE, IL, IN, IQ, IS, IT, JM, JO, JP, KE, KR, KW, LB, LC, LI, LT, LU, LV, LY, MA, MC, MD, ME, MG, MK, ML, MT, MU, MX, MY, MZ, NE, NG, NI, NL, NO, NZ, OM, PA, PE, PF, PH, PK, PL, PS, PT, PY, QA, RO, RS, SA, SC, SE, SG, SI, SK, SM, SN, SV, TC, TH, TN, TR, TT, TW, TZ, UA, UG, US, UY, VE, YE, ZA, ZM, ZW",4.249062457844326,Medium
Chhota Bheem Ka Roosi Romanch,movie,Animation,2019.0,7.3,17.0,"AE, AG, AL, AR, AU, AZ, BA, BM, BR, BS, BY, CA, DZ, EC, EG, GI, ID, IN, JM, JO, KR, LC, MC, ME, MK, MY, NZ, PH, QA, RS, TC, TH, TN, TR, TW, US, ZA, ZW",4.249062457844326,Medium
